PMERELG	clswrkr	GEDIV	A_ERNLWT	educ	marstat	sex	union	ERN_SRCE	ERN_VAL	WEWKRS	WEXP	WEMIND	WEIND	WEMOCG	POCCU2	occ	ind	PMHRUSLT	race	hispanic	age	disabled	HEFAMINC	PTFT	hrwage
1	1	9	7983.46	37	7	2	2	1	13000	1	1	11	18	13	32	3	11	18	1	2	23	2	10	1	8.4
1	1	9	6774.2	40	7	1	2	1	15000	1	1	11	18	13	33	3	3	40	1	2	32	2	13	2	9.225
1	1	9	7134.44	39	1	1	2	1	34031	3	3	4	4	21	49	9	4	40	1	2	56	1	14	2	19
1	1	9	6773.07	42	1	1	2	1	58000	1	1	8	11	1	1	1	8	40	1	2	37	2	15	2	24.025
1	1	9	0	39	1	1	0	0	0	5	13	15	23	24	53	10	9	40	1	2	43	1	6	2	NA
1	1	9	0	40	7	2	0	1	30159	1	1	9	14	1	3	1	9	50	1	2	36	2	10	2	NA
1	1	9	6898.56	39	1	2	2	1	15350	2	7	10	16	17	40	5	10	32	1	2	27	2	12	1	12.5
1	1	9	6843.45	40	7	1	0	1	24000	2	7	5	7	16	39	4	5	30	1	2	32	2	14	1	15
1	1	9	10916	42	1	1	2	1	89000	1	1	8	11	3	8	2	8	40	3	2	34	2	15	2	34.625
1	1	9	7554.24	43	5	2	2	1	35200	3	2	3	3	1	1	1	10	40	1	2	63	2	12	2	27.775
1	1	9	8110.3	39	5	2	2	1	4000	4	10	11	18	13	33	3	11	4	1	2	23	2	4	1	8.5
1	4	9	7364.4	37	1	1	0	1	17400	3	3	10	15	19	46	7	10	40	1	2	26	2	7	2	10.88
1	1	9	0	43	1	2	0	1	75000	1	1	8	11	9	23	2	8	40	1	2	29	2	15	2	NA
1	1	9	8259.95	39	7	1	0	1	12000	2	7	5	7	22	51	10	5	30	1	2	20	2	7	1	8.6
1	3	9	6276.79	44	1	2	0	1	70000	1	1	13	21	2	5	1	13	40	1	2	42	2	15	2	21.64
1	1	9	0	46	1	1	0	1	93000	1	1	10	15	8	20	2	10	60	1	2	45	2	14	2	NA
1	1	9	7018.32	39	1	1	0	1	25000	3	2	4	5	21	49	9	4	48	1	2	49	2	14	2	17.4
1	1	9	8542.09	43	1	2	2	1	99000	1	1	8	11	2	5	1	12	32	1	2	45	2	16	1	20.8
1	3	9	6979.19	43	1	1	2	1	96000	1	1	13	21	12	29	3	13	50	1	2	46	2	16	2	53.84
1	1	9	6898.56	34	1	2	2	1	22500	2	7	10	16	14	35	3	10	32	1	2	29	2	9	1	13
1	4	9	7207.37	40	1	1	0	1	20500	2	7	7	10	17	40	5	7	20	1	2	56	2	14	1	15.2
1	1	9	6935.33	40	1	2	2	1	23000	1	1	10	16	13	33	3	10	40	1	2	30	2	12	2	12.35
1	1	9	6241.79	40	1	2	2	1	93000	1	1	8	11	7	19	2	8	45	1	2	40	2	15	2	34.65
1	1	9	7782.73	43	7	1	2	1	8000	2	7	10	15	1	3	1	10	-4	4	2	30	2	6	1	9
1	1	9	6898.56	43	7	2	2	1	15400	4	9	11	17	8	21	2	11	30	1	2	25	2	6	1	11.26
1	4	9	0	39	7	1	0	1	10000	3	4	4	5	21	49	3	6	40	1	1	25	2	9	2	NA
1	1	9	6315.77	40	1	2	2	1	8000	2	7	4	4	21	49	9	4	-4	4	2	44	2	8	1	12
1	1	9	7371.45	41	1	2	2	1	80000	1	1	10	16	10	25	2	10	40	1	2	58	2	15	2	48.5
1	1	9	6880.68	43	1	1	2	1	85000	1	1	6	8	1	2	1	6	50	1	2	39	2	13	2	30.76
1	1	9	0	33	1	2	0	1	12500	3	3	11	18	13	32	3	11	37	3	1	29	2	6	2	NA
1	1	9	0	39	5	2	0	1	9500	3	5	9	14	9	23	2	9	40	1	2	47	2	13	2	NA
1	2	9	6276.79	43	1	2	0	1	54000	1	1	6	8	17	40	5	6	40	1	2	43	2	14	2	26.43
1	1	9	6935.33	43	1	2	2	1	34859	2	7	5	7	17	40	5	5	30	1	2	33	2	14	1	22.333333
1	1	9	7168.55	43	1	1	2	1	409068	1	1	4	4	1	1	1	4	40	1	2	51	2	16	2	72.125
1	1	9	0	39	1	1	0	1	17000	1	1	11	18	13	32	3	11	40	1	1	37	2	8	2	NA
1	1	9	16401.77	40	1	1	2	1	54000	1	1	9	14	14	35	3	9	40	1	1	32	2	10	2	31.25
1	1	9	12537.9	40	7	1	2	1	33000	3	3	4	4	21	49	9	4	40	1	1	23	2	14	2	14.5
1	1	9	9512.44	40	7	1	2	1	2560	4	11	10	15	17	40	5	10	20	1	1	19	2	7	1	8
1	1	9	10931.18	33	5	1	2	1	21000	1	1	11	18	13	33	3	11	40	1	1	46	2	4	2	10
1	1	9	10685.24	44	1	1	2	1	70002	1	1	9	13	1	1	1	9	60	1	2	49	2	14	2	22.433333
1	1	9	10596.26	39	1	1	0	1	70000	1	1	6	9	19	44	7	3	-4	1	2	61	1	14	1	15
1	1	9	0	40	1	2	0	1	34000	2	7	5	7	20	48	8	5	32	6	2	47	1	10	1	NA
1	1	9	10891.85	39	7	2	2	0	0	5	13	15	23	24	53	5	10	15	1	1	19	2	14	1	8
1	1	9	8284.23	40	5	2	2	1	21000	1	1	11	18	16	38	4	5	50	3	2	45	2	12	2	NA
1	1	9	13550.54	43	1	2	2	1	70000	1	1	9	13	2	6	1	9	40	1	2	28	2	15	2	33.65
1	1	9	12679.15	41	5	2	2	1	26000	2	7	10	16	10	27	2	10	25	1	1	31	2	12	1	30
1	1	9	11497.51	38	1	1	2	1	40000	2	7	3	3	19	46	7	3	20	1	1	39	2	8	1	20
1	1	9	15019.36	40	1	1	2	1	80000	1	1	11	17	15	37	3	7	40	3	1	21	2	12	2	7.25
1	4	9	11121.91	43	7	1	2	1	9600	2	7	3	3	19	44	7	3	58	1	2	25	2	5	2	11.37
1	1	9	11445.98	43	1	1	2	1	150000	1	1	8	12	1	1	1	8	40	1	2	45	2	16	2	72.125
1	1	9	11374.54	34	1	2	2	0	0	5	13	15	23	24	53	3	12	42	4	2	41	2	13	2	7
1	1	9	11181.61	43	7	1	2	1	8000	3	5	4	4	16	39	4	4	40	4	2	25	2	1	2	11.55
1	1	9	10393.12	39	1	1	2	1	24000	2	7	11	17	9	23	2	11	28	1	2	30	2	14	1	24.714286
1	1	9	8093.33	40	7	1	2	1	11000	2	7	5	7	17	40	5	5	20	1	1	19	2	10	1	8
1	1	9	8810.44	40	7	2	2	1	45000	1	1	11	17	9	23	2	11	40	1	1	40	2	15	2	15
1	1	9	10691.88	37	7	1	2	0	0	5	13	15	23	24	53	7	3	-4	1	1	21	2	8	1	10.5
1	1	9	11047.14	40	7	1	2	1	12000	2	7	10	16	11	28	3	10	-4	1	1	26	2	6	1	10
1	1	9	11523.86	35	1	1	2	1	44200	1	1	12	20	20	48	8	12	48	1	1	37	2	10	2	17.708333
1	1	9	12541.24	44	1	1	2	1	45000	1	1	11	17	19	45	7	11	40	4	2	51	2	14	2	19.75
1	1	9	12541.24	40	7	1	2	1	41600	1	1	6	8	17	40	5	6	60	4	2	54	2	5	2	14.166667
1	1	9	12101.39	44	7	2	2	1	30000	3	5	5	6	9	23	2	5	40	1	2	36	2	16	2	40
1	1	9	11472.21	43	1	1	2	1	50000	1	1	9	13	4	10	2	9	50	1	2	47	2	15	2	23.08
1	4	9	12418.65	39	1	2	0	1	31000	1	1	10	15	1	3	1	10	40	1	2	45	2	14	2	12.25
1	1	9	10717.02	43	6	2	2	1	75000	1	1	11	17	1	1	1	11	45	6	2	50	2	15	2	32.044444
1	1	9	12679.15	37	1	2	2	1	12000	1	1	11	18	14	35	3	11	40	1	1	32	2	10	2	8.25
1	1	9	11471.15	39	1	2	2	1	45000	1	1	9	13	2	5	1	9	40	1	1	58	2	13	2	21
1	1	9	12013.35	44	1	1	2	1	100000	1	1	4	4	4	12	2	4	40	1	1	44	2	9	2	47.5
1	1	9	11096.48	39	3	1	0	1	45000	1	1	8	11	2	7	1	8	40	1	2	27	2	12	2	27.125
1	1	9	11847.28	43	5	1	2	1	40000	1	1	4	4	3	8	2	4	40	1	2	57	2	10	2	17.3
1	1	9	13153.2	45	1	1	2	1	200000	1	1	10	16	10	24	2	10	40	4	2	59	2	8	2	52.875
1	1	9	12569.78	45	1	1	2	1	409068	1	1	10	15	8	20	2	10	40	4	2	62	2	10	2	17.3
1	1	9	8111.88	38	7	1	2	1	18000	1	1	4	4	22	51	10	4	40	1	1	19	2	5	2	10.45
1	1	9	11047.14	38	5	1	2	1	30000	1	1	5	6	22	51	10	5	40	1	1	28	2	4	2	10
1	1	9	12040.88	40	7	1	2	0	0	5	13	15	23	24	53	4	5	25	1	1	42	2	2	1	9
1	1	9	11209.8	43	5	1	2	1	31200	1	1	5	7	20	48	8	5	40	4	2	48	2	14	2	15
1	4	9	11330.25	44	1	2	0	1	63000	1	1	10	15	8	21	2	10	40	1	2	41	2	14	2	30.3
1	1	9	12447.11	43	1	2	2	1	1350	2	7	10	15	8	21	2	10	2	1	2	45	2	14	1	25
1	1	9	0	32	1	1	0	1	25000	1	1	4	4	21	49	9	4	35	1	1	56	2	13	2	NA
1	1	9	0	37	1	2	0	1	25000	1	1	4	4	3	8	2	4	36	1	1	42	2	13	2	NA
1	1	9	0	37	1	1	0	1	15000	1	1	9	14	14	35	3	9	35	1	1	56	2	12	2	NA
1	1	9	0	39	7	1	0	1	23000	1	1	5	7	17	40	5	5	30	1	1	33	2	8	1	NA
1	1	9	0	39	1	1	0	1	17000	3	4	3	3	19	43	7	3	40	1	1	49	2	12	2	NA
1	1	9	0	41	7	2	0	1	6000	2	7	10	16	11	28	3	10	16	1	1	20	2	2	1	NA
1	1	9	0	35	1	2	0	1	52000	1	1	10	16	10	27	2	10	40	1	1	51	2	13	2	NA
1	1	9	0	40	1	2	0	1	18000	2	7	11	18	13	33	3	11	30	1	2	44	2	11	1	NA
1	1	9	0	39	1	1	0	1	51000	1	1	12	20	20	48	8	12	49	1	1	43	2	11	2	NA
1	1	9	0	32	1	1	0	1	8000	4	12	11	18	13	33	3	11	24	1	1	63	2	4	1	NA
1	4	9	0	41	3	2	0	1	32000	1	1	10	16	11	28	3	10	40	1	1	43	2	9	2	NA
1	1	9	0	39	7	2	0	1	18000	2	7	10	16	11	28	3	10	20	1	1	42	2	9	1	NA
1	4	9	0	44	7	2	0	1	53000	1	1	10	15	8	21	2	10	40	1	1	27	2	15	2	NA
1	1	9	0	39	4	2	0	1	8000	2	7	10	16	22	51	10	10	24	1	1	62	2	9	1	NA
1	1	9	0	35	1	2	0	1	30000	1	1	10	16	14	35	3	10	40	1	1	45	2	11	2	NA
1	1	9	0	34	7	2	0	1	15600	3	2	5	7	19	43	7	5	40	1	1	47	2	8	2	NA
1	1	9	0	43	1	1	0	1	30000	1	1	5	7	16	38	4	5	40	4	2	35	2	14	2	NA
1	3	9	0	43	1	1	0	1	106154	1	1	10	15	8	21	2	10	48	1	2	41	2	14	2	NA
1	1	9	0	40	1	2	0	1	12000	2	7	5	7	9	23	2	5	25	1	2	33	2	6	1	NA
1	1	9	0	39	1	1	0	1	12000	2	7	10	16	15	37	3	10	30	1	2	43	2	6	1	NA
1	2	9	0	40	1	2	0	1	52000	1	1	6	8	17	40	5	6	40	2	2	60	2	13	2	NA
1	1	9	0	39	1	2	0	1	29300	1	1	12	20	17	40	5	12	48	4	2	54	2	9	2	NA
1	4	9	0	40	1	2	0	1	38000	1	1	13	21	17	40	5	13	40	2	2	54	2	14	2	NA
1	1	9	0	43	1	2	0	1	72000	3	3	10	16	10	25	2	10	40	4	2	32	2	8	2	NA
1	1	9	0	43	1	2	0	1	45500	1	1	10	15	8	21	2	10	40	1	2	42	2	14	2	NA
1	1	9	0	45	1	1	0	1	100000	1	1	9	13	7	18	2	9	50	1	2	46	2	15	2	NA
1	1	9	10854.55	44	7	1	2	1	60000	1	1	7	10	9	23	2	7	40	4	2	41	2	15	2	30.275
1	1	9	10608	40	5	1	0	1	60000	1	1	5	7	16	38	4	5	78	1	2	47	2	13	2	20.25
1	1	9	11414.79	39	7	1	2	1	5000	4	11	11	18	13	32	3	11	25	1	2	19	2	6	1	8.5
1	1	9	12179.14	43	1	1	2	1	73000	1	1	5	6	3	8	2	5	40	4	2	37	2	15	2	35.1
1	1	9	12120.12	40	1	2	2	1	98400	1	1	5	7	1	1	1	5	40	1	2	45	2	16	2	42.5
1	4	9	10424.65	44	5	2	0	1	54000	1	1	10	15	8	21	2	10	75	1	2	58	2	14	2	20.546667
1	1	9	10363.95	43	7	2	2	1	60000	1	1	9	14	7	19	2	9	40	3	2	42	2	13	2	28.85
1	3	9	15534.28	40	7	2	2	1	10000	2	7	10	15	15	37	3	10	7	1	2	20	2	15	1	8
1	1	9	12207.05	44	1	1	2	1	115000	1	1	4	4	4	12	2	4	40	4	2	39	2	15	2	55.3
1	1	9	0	43	7	1	0	1	18720	3	5	7	10	9	23	2	7	40	1	1	31	2	15	2	NA
1	1	9	0	43	1	1	0	1	39000	1	1	5	7	17	40	5	5	40	4	2	50	2	12	2	NA
1	1	9	0	43	1	1	0	1	55000	1	1	5	6	4	12	2	9	40	4	2	51	2	12	2	NA
1	1	9	0	43	1	1	0	1	78000	1	1	13	21	4	12	2	9	50	4	2	34	2	16	2	NA
1	2	9	0	43	1	2	0	1	86000	1	1	13	21	2	7	1	13	40	1	2	55	2	15	2	NA
1	1	9	0	40	5	1	0	1	73000	1	1	10	16	10	27	2	10	40	2	2	59	2	14	2	NA
1	1	9	14192.32	39	5	2	2	1	18500	3	2	4	5	21	49	9	4	13	2	2	58	2	6	1	10.1
1	1	9	11049.37	40	1	1	0	1	52500	1	1	5	6	17	40	5	5	40	1	2	49	2	13	2	20.5
1	3	9	12208.37	38	1	2	0	1	7152	2	7	10	16	11	28	3	10	15	1	2	48	2	6	1	8
1	1	9	10900.76	39	1	1	0	1	60000	1	1	3	3	4	12	1	12	40	1	2	47	2	15	2	64.42
1	1	9	9370.1	40	1	2	2	1	33002	1	1	5	6	17	40	5	5	40	1	1	40	2	12	2	72.125
1	1	9	13281.53	39	1	1	2	1	25002	1	1	3	3	19	43	7	3	40	1	1	35	2	8	2	15
1	1	9	0	33	1	1	0	1	17000	1	1	12	20	20	48	8	12	40	1	1	37	2	10	2	NA
1	1	9	11683.23	40	7	1	2	1	80000	1	1	7	10	20	48	8	7	40	1	2	41	2	14	2	38.45
1	4	9	13738	39	1	2	0	1	40000	1	1	10	16	17	40	5	10	40	1	2	32	2	15	2	21.16
1	1	9	12138.36	41	1	1	0	1	35000	1	1	5	7	16	38	4	5	40	1	2	33	2	13	2	19
1	1	9	12210.99	40	1	2	2	1	6000	1	1	6	8	17	40	4	5	40	1	2	41	2	16	2	15.375
1	1	9	15777.92	40	7	2	2	1	7800	2	7	5	7	16	39	4	5	20	1	2	21	2	16	1	12
1	3	9	17581.65	40	7	1	2	1	3000	4	9	10	15	8	21	2	10	20	3	1	21	2	7	1	11.5
1	1	9	10144.82	43	1	2	2	1	36000	1	1	5	7	22	50	10	5	40	4	2	55	2	13	2	16.25
1	1	9	16335.56	37	1	1	2	1	23000	1	1	12	20	20	48	8	12	40	1	1	32	2	9	2	11.55
1	1	9	14069.03	40	7	2	2	1	45000	1	1	5	7	20	48	8	5	40	1	1	25	2	11	2	21.4
1	1	9	0	34	1	1	0	1	40000	3	3	8	12	19	44	7	3	40	1	1	39	2	13	2	NA
1	1	9	0	39	1	2	0	1	28000	1	1	4	4	21	49	9	4	40	1	1	42	2	12	2	NA
1	1	9	0	33	5	2	0	1	14000	3	5	4	4	21	49	9	4	-4	1	1	50	2	7	1	NA
1	2	9	10774.38	40	7	1	2	1	19000	3	4	8	12	20	48	8	8	40	1	2	45	2	6	2	16
1	1	9	14239.26	39	7	1	2	1	35000	1	1	3	3	19	44	7	3	40	1	1	40	2	8	2	10
1	1	9	13836.17	37	6	2	2	1	3000	2	7	10	16	15	37	3	10	20	1	1	33	2	13	1	8.45
1	1	9	13894.71	34	7	2	2	1	11000	1	1	11	18	2	5	1	11	35	1	1	27	2	9	2	8.6
1	1	9	12138.36	39	7	1	0	1	44332	1	1	5	6	22	51	10	5	40	1	2	34	2	11	2	20.43
1	1	9	12487.29	39	7	1	2	1	15000	2	7	11	18	13	33	3	11	-4	1	1	21	2	12	1	8
1	1	9	0	39	1	1	0	1	12000	1	1	5	6	17	40	5	5	40	1	1	22	2	12	2	NA
1	1	9	0	39	1	2	0	1	10000	2	7	11	18	13	33	3	11	32	1	1	21	2	12	1	NA
1	1	9	0	43	1	2	0	1	61000	1	1	8	11	2	5	1	8	37	1	2	35	2	11	2	NA
1	1	9	0	43	7	1	0	1	19200	1	1	9	14	17	40	5	9	40	1	2	27	2	11	2	NA
1	1	9	11640.8	38	7	1	2	0	0	5	13	15	23	24	53	5	5	38	1	2	18	2	15	2	9
1	1	9	0	39	1	2	0	1	18000	1	1	9	13	10	27	2	9	36	1	2	49	2	1	2	NA
1	1	9	0	39	7	1	0	0	0	5	13	15	23	24	53	4	11	20	6	2	20	2	11	1	NA
1	1	9	12372.86	42	1	2	2	1	55000	2	7	10	16	10	27	2	10	32	1	2	46	2	15	1	13.5
1	1	9	10829.21	40	1	1	0	1	42000	3	4	3	3	19	44	7	3	40	1	2	48	2	16	2	25
1	1	9	18452.25	39	7	1	2	0	0	5	13	15	23	24	53	5	5	40	3	2	26	2	9	2	8
1	1	9	15031.84	39	7	2	2	1	70000	1	1	10	16	10	27	2	10	60	4	2	33	2	13	2	21
1	1	9	12550.84	39	7	1	2	1	12000	4	8	11	18	13	32	3	11	-4	1	1	23	2	14	1	10
1	4	9	0	41	7	2	0	1	13000	2	7	10	15	8	22	2	10	25	6	2	22	2	8	1	NA
1	1	9	0	38	1	2	0	1	18000	1	1	9	14	14	35	3	9	40	1	1	52	2	12	2	NA
1	4	9	11937.68	43	7	2	0	1	71068	3	3	10	15	8	21	2	10	50	1	2	54	2	13	2	35.1
1	1	9	11034.58	39	1	1	2	1	45000	4	9	11	17	9	23	2	11	-4	1	2	58	2	15	1	NA
1	1	9	15072.06	40	7	1	2	1	18000	1	1	8	11	16	39	4	5	40	2	2	37	2	15	2	13.95
1	1	9	10423.84	41	1	1	2	1	110000	1	1	4	4	21	49	9	4	40	1	2	48	2	15	2	39.5
1	1	9	11833.57	41	1	2	2	1	40000	1	1	10	16	17	40	5	10	40	4	2	44	2	15	2	13.25
1	4	9	10423.84	40	1	1	2	1	35000	1	1	13	21	3	8	2	13	40	1	2	48	2	14	2	28.825
1	2	9	11493.29	44	2	2	2	1	110000	1	1	13	21	4	12	2	13	50	1	1	47	2	16	2	42.3
1	1	9	11441.57	40	1	2	2	1	20800	1	1	8	12	1	3	1	8	40	1	1	47	2	11	2	21.25
1	1	9	13976.88	44	7	1	2	1	30000	1	1	9	13	21	49	9	9	40	2	2	46	2	10	2	14.425
1	1	9	11690.6	43	7	1	2	1	23000	1	1	5	6	16	39	1	8	40	1	2	34	2	12	2	46.15
1	1	9	0	42	7	1	0	1	9800	2	7	10	15	9	23	5	5	65	6	1	24	2	16	2	NA
1	1	9	0	32	1	2	0	1	23000	1	1	10	16	14	35	3	10	40	1	1	41	2	8	2	NA
1	3	9	0	40	1	2	0	1	30000	1	1	10	15	15	37	3	10	40	1	1	46	2	14	2	NA
1	1	9	0	40	7	2	0	1	12000	2	7	10	15	8	21	2	10	35	1	1	20	2	13	2	NA
1	1	9	0	33	1	1	0	1	33400	1	1	3	3	19	44	7	3	40	1	1	42	2	11	2	NA
1	1	9	0	39	4	2	0	1	39000	1	1	11	18	1	1	1	11	50	1	2	42	2	12	2	NA
1	1	9	0	43	1	2	0	1	75000	1	1	10	16	10	25	2	10	40	4	2	56	2	7	2	NA
1	1	9	13042.06	40	7	2	2	1	45000	2	7	10	16	10	27	2	10	32	1	2	36	2	12	1	30.75
1	1	9	10275.46	39	1	1	2	1	49000	1	1	5	7	22	51	10	5	40	1	1	50	2	15	2	21.2
1	1	9	12487.29	39	7	1	2	1	3400	4	12	5	6	22	51	10	5	30	1	1	21	2	15	1	8
1	1	9	10658.56	43	1	2	2	1	4200	4	11	5	7	16	38	4	5	24	6	2	42	2	15	1	10
1	1	9	12364.19	44	1	2	2	1	160000	1	1	9	13	1	3	1	9	60	1	2	43	2	16	2	4.8
1	1	9	11829.81	43	1	1	2	1	409068	1	1	8	11	16	39	4	8	50	1	2	43	2	16	2	57.7
1	1	9	24793.87	43	1	1	2	1	27000	1	1	1	1	1	2	1	3	-4	2	1	29	2	14	1	NA
1	1	9	12464.66	44	1	2	2	1	35000	1	1	8	11	17	40	5	5	40	1	2	48	2	16	2	16.83
1	1	9	10959.35	39	5	1	2	1	26000	1	1	10	15	14	35	3	10	40	1	2	63	2	5	2	14.4
1	4	9	0	44	7	2	0	1	55000	1	1	10	15	8	21	2	10	40	1	1	28	2	15	2	NA
1	1	9	0	43	1	1	0	1	90000	1	1	4	5	5	13	2	4	40	4	2	52	2	13	2	NA
1	1	9	0	39	7	1	0	1	8000	3	5	4	4	21	49	9	4	40	4	2	31	2	10	2	NA
1	1	9	18461.75	40	7	1	2	1	12000	2	7	5	7	16	39	4	5	20	6	1	27	2	11	1	10
1	4	9	11216.27	39	1	2	2	1	7000	4	10	11	18	13	33	3	11	17	1	1	50	2	15	1	8
1	2	9	11683.23	43	7	1	0	1	47000	3	3	6	8	22	51	10	6	47	1	2	41	2	12	2	26.595745
1	1	9	12210.99	43	1	2	2	1	55000	1	1	5	7	16	38	4	5	50	1	2	40	2	15	2	21.16
1	4	9	0	43	1	2	0	1	66000	1	1	10	16	6	17	2	10	40	2	2	47	2	14	2	NA
1	1	9	13738	46	7	2	2	1	43000	1	1	10	16	5	15	2	10	40	1	2	32	2	16	2	20.675
1	1	9	12525.35	37	5	1	2	1	44000	1	1	9	13	5	16	2	4	40	4	2	36	2	15	2	9
1	1	9	15975.87	43	7	2	2	1	47000	1	1	9	13	3	8	2	9	75	1	2	23	2	13	2	25.64
1	4	9	10696.48	42	1	2	2	1	2700	4	11	10	15	12	29	3	10	-4	1	2	58	2	9	1	NA
1	1	9	14955.73	43	7	2	2	1	50000	1	1	6	8	17	40	5	6	40	4	2	33	2	11	2	20
1	1	9	12136.33	39	1	1	2	1	68640	1	1	5	7	16	38	4	5	40	1	2	38	2	13	2	33
1	1	9	0	39	6	2	0	1	15000	1	1	11	18	16	39	4	11	40	1	1	20	2	14	2	NA
1	1	9	0	40	1	1	0	1	20000	4	11	3	3	19	43	7	3	20	1	2	56	2	13	1	NA
1	1	9	0	43	1	2	0	1	75000	1	1	9	13	5	13	2	9	30	4	2	34	2	16	1	NA
1	1	9	0	43	1	1	0	1	90000	3	3	4	4	1	3	1	4	45	4	2	44	2	15	2	NA
1	1	9	10982.71	40	7	2	2	1	3000	2	7	10	15	9	23	2	10	8	1	1	19	2	9	1	10
1	1	9	19006.73	37	7	1	2	0	0	5	13	15	23	24	53	2	10	16	6	1	18	2	14	1	10
1	1	9	13484.97	43	1	2	2	1	45000	2	7	10	16	10	25	2	10	34	1	2	29	2	15	1	19.34
1	1	9	12487.29	36	1	1	2	1	32000	1	1	3	3	19	43	7	3	40	1	1	24	2	7	2	22.88
1	1	9	16335.56	34	7	1	2	1	19200	3	2	3	3	19	46	7	3	40	1	1	31	2	8	2	9.5
1	1	9	10887.06	40	5	1	0	1	140000	1	1	6	9	21	49	9	6	50	1	1	47	2	15	2	50
1	1	9	15153.98	34	1	2	2	0	0	5	13	15	23	24	53	3	12	21	1	1	39	2	8	1	8.571429
1	1	9	12288.6	40	7	1	2	1	60000	1	1	5	6	3	8	2	5	40	1	2	35	2	15	2	28.825
1	1	9	13977.55	39	7	1	2	1	9600	3	5	7	10	20	48	2	9	40	4	2	31	2	8	2	16
1	1	9	11143.07	44	1	1	2	1	22000	3	5	9	13	1	2	1	9	52	1	2	54	2	16	2	48.076923
1	1	9	0	40	7	1	0	1	1500	4	12	5	7	22	51	10	5	-4	1	1	29	2	14	1	NA
1	1	9	0	40	1	1	0	1	120000	1	1	9	13	1	1	1	9	40	1	2	42	2	16	2	NA
1	1	9	0	40	5	2	0	1	20520	3	2	10	15	17	40	5	10	40	1	1	49	2	7	2	NA
1	2	9	0	42	1	1	0	1	130000	1	1	12	20	20	48	8	12	60	4	2	54	2	13	2	NA
1	1	9	10144.82	39	5	2	2	1	14400	1	1	11	18	13	33	3	11	40	4	2	58	2	5	2	10
1	1	9	0	39	1	1	0	1	26000	1	1	9	14	14	34	3	9	32	1	1	55	2	12	1	NA
1	1	9	20418.76	37	7	1	2	1	11000	3	4	5	7	17	40	5	5	28	3	1	30	2	8	1	9.25
1	1	9	12954.5	37	3	1	2	1	10000	1	1	6	8	22	51	10	6	40	1	1	25	2	14	2	12.85
1	1	9	0	34	1	1	0	1	27000	1	1	3	3	19	44	7	3	-4	1	1	39	2	9	1	NA
1	1	9	11241.18	45	1	1	2	1	75000	1	1	8	11	7	18	2	8	40	1	2	44	2	15	2	30.275
1	1	9	10588.62	40	1	1	2	1	409068	1	1	5	6	16	38	4	5	70	1	2	54	2	16	2	41.214286
1	1	9	0	43	4	2	0	1	90000	1	1	4	4	4	12	2	4	60	1	2	51	2	14	2	NA
1	1	9	1491.35	39	3	1	2	1	23459	1	1	2	2	20	48	8	3	55	1	2	58	2	15	2	23.5
1	1	9	0	39	1	2	0	1	24002	1	1	10	16	17	40	5	10	45	1	2	52	2	14	2	NA
1	1	9	1411.11	39	1	1	2	1	40000	3	3	4	5	20	48	8	4	56	4	2	47	2	14	2	12.25
1	1	9	1315.6	40	1	1	2	1	30000	3	2	5	7	20	48	8	12	40	4	2	22	2	14	2	17
1	1	9	1739.38	39	3	1	2	1	25000	1	1	3	3	19	44	7	3	50	1	2	28	2	13	2	12
1	2	9	1664.39	44	5	2	2	1	65000	1	1	10	16	3	8	2	10	50	1	2	61	2	13	2	32
1	4	9	2209.36	39	1	1	0	1	141030	1	1	6	9	20	48	8	6	-4	4	2	65	2	15	1	45
1	1	9	2192.86	40	7	2	2	1	31000	1	1	10	16	17	40	5	10	40	1	2	23	2	14	2	15
1	4	9	1555.23	43	1	2	0	1	60000	1	1	10	15	8	21	2	10	44	1	2	50	2	15	2	26.227273
1	3	9	1056.67	42	5	2	2	1	50000	1	1	10	15	8	20	2	10	40	6	2	48	1	12	2	25
1	3	9	1875.69	40	7	2	0	1	36000	3	3	13	21	5	13	2	13	38	1	2	26	2	16	2	14.5
1	1	9	1707.66	43	3	2	2	1	22000	2	7	5	7	13	32	3	5	30	4	2	40	2	13	1	13
1	2	9	1664.39	40	7	2	0	1	50000	1	1	13	21	17	40	5	13	40	1	2	60	2	8	2	14
1	1	9	1523.89	39	5	1	2	1	29500	1	1	11	18	13	32	3	11	40	1	2	42	2	9	2	15
1	1	9	0	39	7	2	0	1	32000	2	7	11	18	13	33	3	11	28	1	1	24	2	9	1	NA
1	3	9	0	43	5	2	0	1	48000	1	1	13	21	12	30	3	13	40	1	2	48	2	11	2	NA
1	1	9	0	39	7	1	0	1	2400	4	12	10	16	10	27	2	10	40	3	2	19	2	11	2	NA
1	1	9	0	34	5	2	0	1	22276	1	1	13	21	15	37	3	12	60	4	2	45	2	6	2	NA
1	3	9	0	45	1	2	0	1	45000	2	7	10	16	10	25	2	10	20	4	2	36	2	16	1	NA
1	1	9	0	33	1	1	0	1	12000	4	9	9	14	14	35	3	10	24	4	2	35	2	7	1	NA
1	2	9	0	39	1	2	0	1	10000	4	10	10	16	11	28	3	10	40	3	2	57	2	13	2	NA
1	1	9	0	39	1	1	0	1	106000	1	1	5	7	16	38	4	5	40	2	2	44	2	13	2	NA
1	1	9	0	41	1	1	0	0	0	5	13	15	23	24	53	3	10	-4	4	2	52	2	14	1	NA
